Method	State	Epigenome	Assemblies	LenElements1	LenElements2	OverlapCount	DebugCheck	ExpectedOverlap	Enrichment	EnrichPValue	DepletePValue
normalApproximate	5_TxWk	E062	shared.hg38.showGapped	65195	936	83	1.000000	113.792212	0.729400	9.991316e-01	1.215401e-03
normalApproximate	5_TxWk	E063	shared.hg38.showGapped	96835	936	104	1.000000	138.812288	0.749213	9.994237e-01	7.933822e-04
normalApproximate	5_TxWk	E065	shared.hg38.showGapped	90120	936	139	1.000000	206.557064	0.672938	1.000000e+00	6.196704e-08
normalApproximate	5_TxWk	E066	shared.hg38.showGapped	82681	936	96	1.000000	123.838397	0.775204	9.968907e-01	4.151728e-03
normalApproximate	5_TxWk	E067	shared.hg38.showGapped	85244	936	106	1.000000	152.365345	0.695696	9.999835e-01	2.419610e-05
normalApproximate	5_TxWk	E068	shared.hg38.showGapped	95638	936	110	1.000000	154.189782	0.713407	9.999594e-01	5.848889e-05
normalApproximate	5_TxWk	E069	shared.hg38.showGapped	85959	936	108	1.000000	144.742441	0.746153	9.996228e-01	5.217719e-04
normalApproximate	5_TxWk	E070	shared.hg38.showGapped	70218	936	83	1.000000	122.534255	0.677362	9.999483e-01	7.676851e-05
normalApproximate	5_TxWk	E071	shared.hg38.showGapped	94017	936	104	1.000000	149.245273	0.696839	9.999782e-01	3.197638e-05
normalApproximate	5_TxWk	E072	shared.hg38.showGapped	90008	936	104	1.000000	149.647804	0.694965	9.999809e-01	2.799545e-05
normalApproximate	5_TxWk	E073	shared.hg38.showGapped	79344	936	103	1.000000	144.868235	0.710991	9.999362e-01	9.177632e-05
normalApproximate	5_TxWk	E074	shared.hg38.showGapped	86657	936	103	1.000000	144.169304	0.714438	9.999202e-01	1.143745e-04
normalApproximate	5_TxWk	E075	shared.hg38.showGapped	55238	936	94	1.000000	115.684626	0.812554	9.862568e-01	1.763837e-02
normalApproximate	5_TxWk	E076	shared.hg38.showGapped	83050	936	100	1.000000	140.906473	0.709691	9.999238e-01	1.096356e-04
normalApproximate	5_TxWk	E077	shared.hg38.showGapped	83899	936	103	1.000000	130.651469	0.788357	9.960597e-01	5.192262e-03
normalApproximate	5_TxWk	E078	shared.hg38.showGapped	84918	936	103	1.000000	142.425943	0.723183	9.998614e-01	1.965652e-04
normalApproximate	5_TxWk	E079	shared.hg38.showGapped	83853	936	132	1.000000	168.175096	0.784896	9.991082e-01	1.187237e-03
normalApproximate	5_TxWk	E080	shared.hg38.showGapped	89575	936	77	1.000000	125.178148	0.615123	9.999986e-01	2.296576e-06
normalApproximate	5_TxWk	E081	shared.hg38.showGapped	67566	936	100	1.000000	141.031417	0.709062	9.999268e-01	1.054191e-04
normalApproximate	5_TxWk	E082	shared.hg38.showGapped	72865	936	106	1.000000	127.669953	0.830266	9.826924e-01	2.182015e-02
normalApproximate	5_TxWk	E083	shared.hg38.showGapped	86144	936	107	1.000000	150.201255	0.712378	9.999508e-01	7.085297e-05
normalApproximate	5_TxWk	E084	shared.hg38.showGapped	86132	936	88	1.000000	132.436064	0.664472	9.999877e-01	1.863551e-05
normalApproximate	5_TxWk	E085	shared.hg38.showGapped	101564	936	113	1.000000	160.587579	0.703666	9.999849e-01	2.200105e-05
normalApproximate	5_TxWk	E086	shared.hg38.showGapped	75819	936	107	1.000000	151.975841	0.704059	9.999724e-01	4.003758e-05
normalApproximate	5_TxWk	E087	shared.hg38.showGapped	56759	936	73	1.000000	114.773645	0.636035	9.999875e-01	1.931435e-05
normalApproximate	5_TxWk	E088	shared.hg38.showGapped	106113	936	109	1.000000	165.635339	0.658072	9.999995e-01	7.492218e-07
normalApproximate	5_TxWk	E089	shared.hg38.showGapped	77673	936	77	1.000000	121.277669	0.634907	9.999935e-01	1.003363e-05
normalApproximate	5_TxWk	E090	shared.hg38.showGapped	97547	936	102	1.000000	141.305305	0.721841	9.998622e-01	1.956742e-04
normalApproximate	5_TxWk	E091	shared.hg38.showGapped	82094	936	85	1.000000	121.488197	0.699656	9.998411e-01	2.300259e-04
normalApproximate	5_TxWk	E092	shared.hg38.showGapped	91726	936	86	1.000000	149.076746	0.576884	1.000000e+00	1.111612e-08
normalApproximate	5_TxWk	E093	shared.hg38.showGapped	68610	936	69	1.000000	103.197796	0.668619	9.998550e-01	2.161123e-04
normalApproximate	5_TxWk	E094	shared.hg38.showGapped	89426	936	160	1.000000	184.474936	0.867326	9.799701e-01	2.436631e-02
normalApproximate	5_TxWk	E095	shared.hg38.showGapped	119241	936	123	1.000000	191.000779	0.643976	1.000000e+00	2.153195e-08
normalApproximate	5_TxWk	E096	shared.hg38.showGapped	98889	936	113	1.000000	165.076654	0.684530	9.999968e-01	4.804343e-06
normalApproximate	5_TxWk	E097	shared.hg38.showGapped	105332	936	136	1.000000	186.004848	0.731164	9.999826e-01	2.481830e-05
normalApproximate	5_TxWk	E098	shared.hg38.showGapped	107242	936	179	1.000000	207.911826	0.860942	9.896659e-01	1.269834e-02
normalApproximate	5_TxWk	E099	shared.hg38.showGapped	65712	936	94	1.000000	123.283708	0.762469	9.980148e-01	2.686406e-03
normalApproximate	5_TxWk	E100	shared.hg38.showGapped	83681	936	105	1.000000	167.178222	0.628072	1.000000e+00	6.972757e-08
normalApproximate	5_TxWk	E101	shared.hg38.showGapped	72873	936	102	1.000000	125.393629	0.813438	9.891175e-01	1.395969e-02
normalApproximate	5_TxWk	E102	shared.hg38.showGapped	78037	936	107	1.000000	132.579209	0.807065	9.927849e-01	9.322152e-03
normalApproximate	5_TxWk	E103	shared.hg38.showGapped	72582	936	107	1.000000	139.993911	0.764319	9.989350e-01	1.442252e-03
normalApproximate	5_TxWk	E104	shared.hg38.showGapped	82555	936	168	1.000000	147.259796	1.140841	3.452588e-02	9.717983e-01
normalApproximate	5_TxWk	E105	shared.hg38.showGapped	88334	936	123	1.000000	167.330394	0.735073	9.999350e-01	9.164817e-05
normalApproximate	5_TxWk	E106	shared.hg38.showGapped	90820	936	106	1.000000	156.406783	0.677720	9.999960e-01	6.069400e-06
normalApproximate	5_TxWk	E107	shared.hg38.showGapped	84651	936	111	1.000000	134.330853	0.826318	9.869029e-01	1.658477e-02
normalApproximate	5_TxWk	E108	shared.hg38.showGapped	91543	936	107	1.000000	137.499171	0.778187	9.979105e-01	2.786321e-03
normalApproximate	5_TxWk	E109	shared.hg38.showGapped	61839	936	88	1.000000	138.268751	0.636442	9.999986e-01	2.249491e-06
normalApproximate	5_TxWk	E110	shared.hg38.showGapped	67315	936	96	1.000000	126.291696	0.760145	9.983996e-01	2.172078e-03
normalApproximate	5_TxWk	E111	shared.hg38.showGapped	80736	936	104	1.000000	138.094221	0.753109	9.992901e-01	9.729004e-04
normalApproximate	5_TxWk	E112	shared.hg38.showGapped	66385	936	91	1.000000	123.000043	0.739837	9.991731e-01	1.146341e-03
normalApproximate	5_TxWk	E113	shared.hg38.showGapped	94928	936	155	1.000000	166.996601	0.928163	8.571252e-01	1.630327e-01
normalApproximate	5_TxWk	E114	shared.hg38.showGapped	84944	936	99	1.000000	133.228714	0.743083	9.994253e-01	7.955080e-04
normalApproximate	5_TxWk	E115	shared.hg38.showGapped	53367	936	69	1.000000	88.567992	0.779062	9.875487e-01	1.653866e-02
normalApproximate	5_TxWk	E116	shared.hg38.showGapped	74509	936	76	1.000000	104.990935	0.723872	9.988827e-01	1.571125e-03
normalApproximate	5_TxWk	E117	shared.hg38.showGapped	66284	936	88	1.000000	124.336287	0.707758	9.998073e-01	2.766722e-04
normalApproximate	5_TxWk	E118	shared.hg38.showGapped	83613	936	103	1.000000	126.394024	0.814912	9.889010e-01	1.421681e-02
normalApproximate	5_TxWk	E119	shared.hg38.showGapped	81820	936	97	1.000000	137.073158	0.707651	9.999129e-01	1.254749e-04
normalApproximate	5_TxWk	E120	shared.hg38.showGapped	90779	936	99	1.000000	150.027279	0.659880	9.999978e-01	3.321525e-06
normalApproximate	5_TxWk	E121	shared.hg38.showGapped	91723	936	110	1.000000	158.680710	0.693216	9.999909e-01	1.335551e-05
normalApproximate	5_TxWk	E122	shared.hg38.showGapped	66585	936	95	1.000000	117.434444	0.808962	9.882345e-01	1.515735e-02
normalApproximate	5_TxWk	E123	shared.hg38.showGapped	80289	936	94	1.000000	125.503434	0.748983	9.989371e-01	1.459842e-03
normalApproximate	5_TxWk	E124	shared.hg38.showGapped	67336	936	96	1.000000	91.604375	1.047985	3.339815e-01	7.050755e-01
normalApproximate	5_TxWk	E125	shared.hg38.showGapped	77141	936	95	1.000000	130.190767	0.729698	9.996291e-01	5.206650e-04
normalApproximate	5_TxWk	E126	shared.hg38.showGapped	91202	936	102	1.000000	143.584864	0.710381	9.999333e-01	9.604871e-05
normalApproximate	5_TxWk	E127	shared.hg38.showGapped	83482	936	100	1.000000	137.734554	0.726034	9.997925e-01	2.930001e-04
normalApproximate	5_TxWk	E128	shared.hg38.showGapped	78349	936	87	1.000000	134.677175	0.645989	9.999964e-01	5.500345e-06
normalApproximate	5_TxWk	E129	shared.hg38.showGapped	90181	936	101	1.000000	134.609894	0.750316	9.992633e-01	1.012137e-03
normalApproximate	5_TxWk	E001	shared.hg38.showT2T	95662	945	94	1.000000	165.890901	0.566637	1.000000e+00	4.998535e-10
normalApproximate	5_TxWk	E002	shared.hg38.showT2T	43504	945	44	1.000000	98.832396	0.445198	1.000000e+00	3.743906e-09
normalApproximate	5_TxWk	E003	shared.hg38.showT2T	84414	945	89	1.000000	133.104628	0.668647	9.999851e-01	2.241182e-05
normalApproximate	5_TxWk	E004	shared.hg38.showT2T	56058	945	54	1.000000	111.470690	0.484432	1.000000e+00	4.464547e-09
normalApproximate	5_TxWk	E005	shared.hg38.showT2T	117658	945	142	1.000000	185.296796	0.766338	9.998353e-01	2.248296e-04
normalApproximate	5_TxWk	E006	shared.hg38.showT2T	115894	945	160	1.000000	199.282704	0.802880	9.992494e-01	9.851893e-04
normalApproximate	5_TxWk	E007	shared.hg38.showT2T	80125	945	147	1.000000	163.810570	0.897378	9.316915e-01	8.038012e-02
normalApproximate	5_TxWk	E008	shared.hg38.showT2T	79693	945	118	1.000000	146.103659	0.807646	9.949958e-01	6.468537e-03
normalApproximate	5_TxWk	E009	shared.hg38.showT2T	73928	945	77	1.000000	101.833452	0.756137	9.960987e-01	5.302160e-03
normalApproximate	5_TxWk	E010	shared.hg38.showT2T	84303	945	79	1.000000	120.297300	0.656706	9.999778e-01	3.363598e-05
normalApproximate	5_TxWk	E011	shared.hg38.showT2T	103299	945	88	1.000000	141.200658	0.623227	9.999995e-01	7.399595e-07
normalApproximate	5_TxWk	E012	shared.hg38.showT2T	73606	945	97	1.000000	134.327984	0.722113	9.997895e-01	2.981167e-04
normalApproximate	5_TxWk	E013	shared.hg38.showT2T	86056	945	82	1.000000	122.484766	0.669471	9.999646e-01	5.301686e-05
normalApproximate	5_TxWk	E014	shared.hg38.showT2T	85972	945	76	1.000000	127.508693	0.596038	9.999996e-01	5.820454e-07
normalApproximate	5_TxWk	E015	shared.hg38.showT2T	97461	945	77	1.000000	136.205547	0.565322	1.000000e+00	2.621467e-08
normalApproximate	5_TxWk	E016	shared.hg38.showT2T	86151	945	90	1.000000	126.660857	0.710559	9.998087e-01	2.738896e-04
normalApproximate	5_TxWk	E017	shared.hg38.showT2T	111996	945	105	1.000000	152.437176	0.688808	9.999890e-01	1.627904e-05
normalApproximate	5_TxWk	E018	shared.hg38.showT2T	77289	945	96	1.000000	131.706561	0.728893	9.996674e-01	4.672244e-04
normalApproximate	5_TxWk	E019	shared.hg38.showT2T	81986	945	82	1.000000	126.389052	0.648790	9.999912e-01	1.343630e-05
normalApproximate	5_TxWk	E020	shared.hg38.showT2T	79852	945	72	1.000000	121.390803	0.593126	9.999994e-01	9.789107e-07
normalApproximate	5_TxWk	E021	shared.hg38.showT2T	71882	945	135	1.000000	152.729679	0.883915	9.465164e-01	6.381064e-02
normalApproximate	5_TxWk	E022	shared.hg38.showT2T	113920	945	214	1.000000	183.102860	1.168742	6.148955e-03	9.951429e-01
normalApproximate	5_TxWk	E023	shared.hg38.showT2T	105730	945	106	1.000000	148.137016	0.715554	9.999329e-01	9.605640e-05
normalApproximate	5_TxWk	E024	shared.hg38.showT2T	110513	945	124	1.000000	169.508075	0.731529	9.999528e-01	6.683924e-05
normalApproximate	5_TxWk	E025	shared.hg38.showT2T	109381	945	121	1.000000	146.585002	0.825460	9.905262e-01	1.201646e-02
normalApproximate	5_TxWk	E026	shared.hg38.showT2T	91526	945	103	1.000000	137.231263	0.750558	9.993357e-01	9.124871e-04
normalApproximate	5_TxWk	E027	shared.hg38.showT2T	106115	945	131	1.000000	152.285244	0.860228	9.731565e-01	3.282605e-02
normalApproximate	5_TxWk	E028	shared.hg38.showT2T	121111	945	151	1.000000	205.148883	0.736051	9.999920e-01	1.135401e-05
normalApproximate	5_TxWk	E029	shared.hg38.showT2T	66208	945	88	1.000000	92.224419	0.954194	6.979142e-01	3.413870e-01
normalApproximate	5_TxWk	E030	shared.hg38.showT2T	53904	945	69	1.000000	82.593677	0.835415	9.479052e-01	6.557506e-02
normalApproximate	5_TxWk	E031	shared.hg38.showT2T	73175	945	106	1.000000	123.970243	0.855044	9.625482e-01	4.603044e-02
normalApproximate	5_TxWk	E032	shared.hg38.showT2T	64897	945	91	1.000000	100.244689	0.907779	8.485688e-01	1.775913e-01
normalApproximate	5_TxWk	E033	shared.hg38.showT2T	75318	945	94	1.000000	123.338332	0.762131	9.980342e-01	2.660323e-03
normalApproximate	5_TxWk	E034	shared.hg38.showT2T	60704	945	75	1.000000	93.848427	0.799161	9.824097e-01	2.289012e-02
normalApproximate	5_TxWk	E035	shared.hg38.showT2T	84651	945	114	1.000000	146.486098	0.778231	9.984965e-01	2.006898e-03
normalApproximate	5_TxWk	E036	shared.hg38.showT2T	80498	945	87	1.000000	116.614152	0.746050	9.985645e-01	1.974398e-03
normalApproximate	5_TxWk	E037	shared.hg38.showT2T	53658	945	96	1.000000	99.144441	0.968284	6.506748e-01	3.893880e-01
normalApproximate	5_TxWk	E038	shared.hg38.showT2T	57348	945	89	1.000000	105.529041	0.843370	9.607976e-01	4.879372e-02
normalApproximate	5_TxWk	E039	shared.hg38.showT2T	61882	945	82	1.000000	102.996799	0.796141	9.876396e-01	1.612616e-02
normalApproximate	5_TxWk	E040	shared.hg38.showT2T	52456	945	68	1.000000	104.329841	0.651779	9.999347e-01	9.898660e-05
normalApproximate	5_TxWk	E041	shared.hg38.showT2T	61592	945	94	1.000000	96.374770	0.975359	6.214454e-01	4.200775e-01
normalApproximate	5_TxWk	E042	shared.hg38.showT2T	58374	945	90	1.000000	100.812175	0.892749	8.835524e-01	1.384127e-01
normalApproximate	5_TxWk	E043	shared.hg38.showT2T	58329	945	86	1.000000	91.945278	0.935339	7.605536e-01	2.748454e-01
normalApproximate	5_TxWk	E044	shared.hg38.showT2T	53655	945	78	1.000000	90.750210	0.859502	9.284195e-01	8.792841e-02
normalApproximate	5_TxWk	E045	shared.hg38.showT2T	54486	945	91	1.000000	106.713358	0.852752	9.522971e-01	5.882709e-02
normalApproximate	5_TxWk	E046	shared.hg38.showT2T	64748	945	88	1.000000	100.858976	0.872505	9.205289e-01	9.625441e-02
normalApproximate	5_TxWk	E047	shared.hg38.showT2T	56691	945	87	1.000000	104.387561	0.833433	9.683838e-01	3.974026e-02
normalApproximate	5_TxWk	E048	shared.hg38.showT2T	54469	945	95	1.000000	105.799518	0.897925	8.782939e-01	1.438307e-01
normalApproximate	5_TxWk	E049	shared.hg38.showT2T	97624	945	94	1.000000	138.084014	0.680745	9.999802e-01	2.936467e-05
normalApproximate	5_TxWk	E050	shared.hg38.showT2T	75662	945	83	1.000000	108.113341	0.767713	9.956065e-01	5.902310e-03
normalApproximate	5_TxWk	E051	shared.hg38.showT2T	84122	945	96	1.000000	113.867722	0.843084	9.669218e-01	4.116448e-02
normalApproximate	5_TxWk	E052	shared.hg38.showT2T	88116	945	109	1.000000	141.185676	0.772033	9.985828e-01	1.902940e-03
normalApproximate	5_TxWk	E053	shared.hg38.showT2T	88331	945	94	1.000000	142.662017	0.658900	9.999961e-01	5.940176e-06
normalApproximate	5_TxWk	E054	shared.hg38.showT2T	85468	945	99	1.000000	140.199807	0.706135	9.999331e-01	9.662330e-05
normalApproximate	5_TxWk	E055	shared.hg38.showT2T	97839	945	94	1.000000	146.173565	0.643071	9.999989e-01	1.639612e-06
normalApproximate	5_TxWk	E056	shared.hg38.showT2T	86713	945	90	1.000000	147.949477	0.608316	9.999999e-01	1.328316e-07
normalApproximate	5_TxWk	E057	shared.hg38.showT2T	92172	945	93	1.000000	144.186664	0.644997	9.999986e-01	2.222825e-06
normalApproximate	5_TxWk	E058	shared.hg38.showT2T	91873	945	91	1.000000	132.621157	0.686165	9.999607e-01	5.789602e-05
normalApproximate	5_TxWk	E059	shared.hg38.showT2T	79525	945	107	1.000000	144.528182	0.740340	9.997082e-01	4.059747e-04
normalApproximate	5_TxWk	E061	shared.hg38.showT2T	97388	945	106	1.000000	142.771044	0.742447	9.996487e-01	4.875084e-04
normalApproximate	5_TxWk	E062	shared.hg38.showT2T	65195	945	84	1.000000	115.546163	0.726982	9.992745e-01	1.017926e-03
normalApproximate	5_TxWk	E063	shared.hg38.showT2T	96835	945	109	1.000000	141.169336	0.772122	9.985776e-01	1.909798e-03
normalApproximate	5_TxWk	E065	shared.hg38.showT2T	90120	945	142	1.000000	209.251010	0.678611	9.999999e-01	8.378695e-08
normalApproximate	5_TxWk	E066	shared.hg38.showT2T	82681	945	99	1.000000	125.943833	0.786065	9.957190e-01	5.650260e-03
normalApproximate	5_TxWk	E067	shared.hg38.showT2T	85244	945	106	1.000000	154.604012	0.685623	9.999922e-01	1.153692e-05
normalApproximate	5_TxWk	E068	shared.hg38.showT2T	95638	945	114	1.000000	156.586072	0.728034	9.999191e-01	1.144350e-04
normalApproximate	5_TxWk	E069	shared.hg38.showT2T	85959	945	110	1.000000	146.962491	0.748490	9.996174e-01	5.277984e-04
normalApproximate	5_TxWk	E070	shared.hg38.showT2T	70218	945	86	1.000000	124.471336	0.690922	9.999121e-01	1.284502e-04
normalApproximate	5_TxWk	E071	shared.hg38.showT2T	94017	945	105	1.000000	151.600647	0.692609	9.999853e-01	2.163168e-05
normalApproximate	5_TxWk	E072	shared.hg38.showT2T	90008	945	109	1.000000	151.942427	0.717377	9.999409e-01	8.455686e-05
normalApproximate	5_TxWk	E073	shared.hg38.showT2T	79344	945	105	1.000000	146.992882	0.714320	9.999323e-01	9.706235e-05
normalApproximate	5_TxWk	E074	shared.hg38.showT2T	86657	945	102	1.000000	146.384746	0.696794	9.999731e-01	3.934932e-05
normalApproximate	5_TxWk	E075	shared.hg38.showT2T	55238	945	99	1.000000	117.355528	0.843590	9.686280e-01	3.900903e-02
normalApproximate	5_TxWk	E076	shared.hg38.showT2T	83050	945	102	1.000000	143.077938	0.712898	9.999203e-01	1.142742e-04
normalApproximate	5_TxWk	E077	shared.hg38.showT2T	83899	945	106	1.000000	132.791290	0.798245	9.947159e-01	6.889302e-03
normalApproximate	5_TxWk	E078	shared.hg38.showT2T	84918	945	105	1.000000	144.633501	0.725973	9.998576e-01	2.013639e-04
normalApproximate	5_TxWk	E079	shared.hg38.showT2T	83853	945	138	1.000000	170.506006	0.809356	9.973940e-01	3.374468e-03
normalApproximate	5_TxWk	E080	shared.hg38.showT2T	89575	945	79	1.000000	127.346518	0.620355	9.999984e-01	2.527925e-06
normalApproximate	5_TxWk	E081	shared.hg38.showT2T	67566	945	101	1.000000	143.069325	0.705951	9.999447e-01	7.997740e-05
normalApproximate	5_TxWk	E082	shared.hg38.showT2T	72865	945	104	1.000000	129.664074	0.802073	9.933475e-01	8.635588e-03
normalApproximate	5_TxWk	E083	shared.hg38.showT2T	86144	945	112	1.000000	152.489372	0.734477	9.998568e-01	2.010366e-04
normalApproximate	5_TxWk	E084	shared.hg38.showT2T	86132	945	89	1.000000	134.658476	0.660931	9.999914e-01	1.298788e-05
normalApproximate	5_TxWk	E085	shared.hg38.showT2T	101564	945	112	1.000000	163.152279	0.686475	9.999957e-01	6.409909e-06
normalApproximate	5_TxWk	E086	shared.hg38.showT2T	75819	945	107	1.000000	154.134199	0.694200	9.999864e-01	1.991654e-05
normalApproximate	5_TxWk	E087	shared.hg38.showT2T	56759	945	74	1.000000	116.404276	0.635715	9.999893e-01	1.659324e-05
normalApproximate	5_TxWk	E088	shared.hg38.showT2T	106113	945	113	1.000000	168.289535	0.671462	9.999990e-01	1.562354e-06
normalApproximate	5_TxWk	E089	shared.hg38.showT2T	77673	945	80	1.000000	123.280633	0.648926	9.999884e-01	1.771845e-05
normalApproximate	5_TxWk	E090	shared.hg38.showT2T	97547	945	102	1.000000	143.705624	0.709784	9.999351e-01	9.335914e-05
normalApproximate	5_TxWk	E091	shared.hg38.showT2T	82094	945	88	1.000000	123.545934	0.712286	9.997506e-01	3.561371e-04
normalApproximate	5_TxWk	E092	shared.hg38.showT2T	91726	945	87	1.000000	151.460491	0.574407	1.000000e+00	6.896183e-09
normalApproximate	5_TxWk	E093	shared.hg38.showT2T	68610	945	69	1.000000	104.953912	0.657431	9.999208e-01	1.195050e-04
normalApproximate	5_TxWk	E094	shared.hg38.showT2T	89426	945	163	1.000000	186.976314	0.871768	9.772312e-01	2.755821e-02
normalApproximate	5_TxWk	E095	shared.hg38.showT2T	119241	945	129	1.000000	193.811570	0.665595	9.999999e-01	1.081899e-07
normalApproximate	5_TxWk	E096	shared.hg38.showT2T	98889	945	115	1.000000	167.483616	0.686634	9.999969e-01	4.687976e-06
normalApproximate	5_TxWk	E097	shared.hg38.showT2T	105332	945	138	1.000000	188.699875	0.731320	9.999847e-01	2.180594e-05
normalApproximate	5_TxWk	E098	shared.hg38.showT2T	107242	945	181	1.000000	210.796657	0.858647	9.910763e-01	1.099377e-02
normalApproximate	5_TxWk	E099	shared.hg38.showT2T	65712	945	98	1.000000	125.135142	0.783153	9.960230e-01	5.264095e-03
normalApproximate	5_TxWk	E100	shared.hg38.showT2T	83681	945	106	1.000000	169.429401	0.625629	1.000000e+00	4.664951e-08
normalApproximate	5_TxWk	E101	shared.hg38.showT2T	72873	945	104	1.000000	127.379063	0.816461	9.885860e-01	1.459259e-02
normalApproximate	5_TxWk	E102	shared.hg38.showT2T	78037	945	110	1.000000	134.677197	0.816768	9.904764e-01	1.217755e-02
normalApproximate	5_TxWk	E103	shared.hg38.showT2T	72582	945	109	1.000000	142.058310	0.767291	9.988800e-01	1.511716e-03
normalApproximate	5_TxWk	E104	shared.hg38.showT2T	82555	945	170	1.000000	149.384969	1.137999	3.634349e-02	9.702187e-01
normalApproximate	5_TxWk	E105	shared.hg38.showT2T	88334	945	126	1.000000	169.701676	0.742479	9.999110e-01	1.244380e-04
normalApproximate	5_TxWk	E106	shared.hg38.showT2T	90820	945	109	1.000000	158.708513	0.686794	9.999938e-01	9.143808e-06
normalApproximate	5_TxWk	E107	shared.hg38.showT2T	84651	945	116	1.000000	136.488145	0.849891	9.740357e-01	3.207655e-02
normalApproximate	5_TxWk	E108	shared.hg38.showT2T	91543	945	110	1.000000	139.746145	0.787142	9.972311e-01	3.656444e-03
normalApproximate	5_TxWk	E109	shared.hg38.showT2T	61839	945	90	1.000000	140.102576	0.642386	9.999982e-01	2.772456e-06
